,consumo electrico,fecha,Cierre,Vader_iecon,Vader_gimnasio,ICC,Tendencia prevista ICC,Situación económica de los hogares,IC comercio minorista,DG ECFIN Business and Consumer Survey,Vader_running,Vader_fitness,Vader_deporte,Vader_trabajo,Vader_salbien,Vader_salud,Vader_salbe,Afiliacion,Vader_recon1,Vader_seguro,BlobText_seguro,reconocimiento medico,revision medica,seguro medico,cobertura medica,salud
86,732958.579,2019-04-06,9437.7001953125,-0.08748070175438599,0.031626086956521735,-5.0,-3.8,2.9,5.7,-7.0,0.2014110415522763,0.09585869565217392,-0.011157657657657655,-0.14924999999999994,0.0,-0.02947234042553191,0.002200000000000002,19171300.0,0.0,-0.09866666666666668,0.011111111111111113,1.0,0.0,1.0,0.0,61.0
87,732958.579,2019-04-07,9437.7001953125,-0.04525806451612902,0.15226666666666666,-5.0,-3.8,2.9,5.7,-7.0,0.1442638508468469,0.09478750000000002,-0.022136036036036037,-0.14924999999999994,-0.0578,-0.07605868263473052,0.0,19171300.0,0.0,-0.09866666666666668,0.011111111111111113,1.0,0.0,1.0,0.0,61.0
88,732958.579,2019-04-08,9437.7001953125,-0.08965319148936172,-0.037153846153846135,-5.0,-3.8,2.9,5.7,-7.0,-0.066736886841327,0.024962162162162158,-0.026230851063829788,-0.14924999999999994,0.0,-0.029431137724550895,0.0,19171300.0,-0.29600000000000004,-0.09866666666666668,0.011111111111111113,1.0,0.0,1.0,0.0,61.0
89,732958.579,2019-04-09,9407.7998046875,-0.061480000000000014,-0.07449285714285714,-5.0,-3.8,2.9,5.7,-7.0,0.3868839887136194,0.09467560975609757,-0.03632978723404253,-0.14924999999999994,0.0,-0.032097515527950315,0.015704347826086956,19171300.0,0.0,-0.09866666666666668,0.011111111111111113,1.0,0.0,1.0,0.0,61.0
90,732958.579,2019-04-10,9406.5,-0.028538095238095237,-0.01716666666666667,-5.0,-3.8,2.9,5.7,-7.0,0.19973674322320206,0.15814883720930234,-0.03976428571428571,-0.14924999999999994,0.08942222222222222,-0.050677439024390265,-0.11621666666666668,19171300.0,0.0,-0.5267,0.0,1.0,0.0,1.0,0.0,61.0
91,732958.579,2019-04-11,9445.400390625,-0.08017666666666666,0.0297,-5.0,-3.8,2.9,5.7,-7.0,-0.12185788547404924,0.15350999999999998,-0.07773333333333332,-0.14924999999999994,0.0347625,0.0016314285714285769,0.0,19171300.0,0.0,-0.6191,0.0,1.0,0.0,1.0,0.0,61.0
92,732958.579,2019-04-12,9468.5,-0.040640298507462674,0.08512941176470587,-5.0,-3.8,2.9,5.7,-7.0,-0.16527450009494504,0.13955681818181814,-0.04513043478260869,-0.14924999999999994,-0.08932000000000001,-0.012738095238095229,-0.07962857142857142,19171300.0,0.0,-0.33095,0.0,1.0,0.0,1.0,0.0,61.0
93,732958.579,2019-04-13,9497.099609375,-0.09781525423728817,-0.02618750000000001,-5.0,-3.8,2.9,5.7,-7.0,0.35310405510037823,0.10844411764705884,-0.08004018691588788,-0.14924999999999994,-0.02225000000000001,-0.02216734693877551,-0.5983,19171300.0,0.0,-0.33095,0.0,1.0,0.0,1.0,0.0,61.0
94,732958.579,2019-04-14,9497.099609375,-0.029538983050847456,0.11176428571428568,-5.0,-3.8,2.9,5.7,-7.0,0.2914389046779367,0.12355416666666667,-0.028724999999999987,-0.14924999999999994,0.025675,-0.031094495412844037,0.0,19171300.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,61.0
95,732958.579,2019-04-15,9497.099609375,-0.15122535211267607,0.05746,-5.0,-3.8,2.9,5.7,-7.0,0.32490191041376915,0.14604571428571428,-0.08579672131147541,-0.14924999999999994,-0.15646666666666667,-0.014898130841121484,0.0,19171300.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,61.0
96,732958.579,2019-04-16,9497.2998046875,-0.017174999999999996,-0.06319374999999999,-5.0,-3.8,2.9,5.7,-7.0,0.2824452807093438,0.2452185185185185,-0.048818918918918916,-0.14924999999999994,0.0,-0.03847412587412587,0.0,19171300.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,61.0
97,732958.579,2019-04-17,9549.7998046875,-0.09194807692307692,-0.03981739130434783,-5.0,-3.8,2.9,5.7,-7.0,0.32373145194725456,0.17875625,-0.06446153846153846,-0.14924999999999994,0.0,-0.0509689024390244,0.0,19171300.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,61.0
98,732958.579,2019-04-18,9581.900390625,0.003154000000000001,-0.105012,-5.0,-3.8,2.9,5.7,-7.0,-0.08288311044185112,0.3052214285714286,-0.07456222222222221,-0.14924999999999994,0.09296,-0.05690480769230768,0.3062,19171300.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,61.0
99,732958.579,2019-04-19,9527.2001953125,-0.1570190476190476,0.06594285714285715,-5.0,-3.8,2.9,5.7,-7.0,0.3381667650068141,0.07368571428571427,-0.024979545454545445,-0.14924999999999994,0.093275,-0.04711830985915493,0.0,19171300.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,61.0
100,732958.579,2019-04-20,9527.2001953125,-0.1728934782608696,-0.10302777777777776,-5.0,-3.8,2.9,5.7,-7.0,0.06990002763599898,0.02851428571428571,-0.11803673469387756,-0.14924999999999994,0.0625,-0.06337244897959184,0.0,19171300.0,0.0,-0.29600000000000004,0.0,1.0,0.0,1.0,0.0,61.0
101,732958.579,2019-04-21,9527.2001953125,-0.13671333333333333,-0.07672727272727274,-5.0,-3.8,2.9,5.7,-7.0,0.03937573408616776,0.05828999999999999,-0.029751612903225814,-0.14924999999999994,0.0,-0.025953982300884956,0.012866666666666669,19171300.0,0.0,0.08290000000000003,0.0,1.0,0.0,1.0,0.0,61.0
102,732958.579,2019-04-22,9527.2001953125,-0.05049425287356322,0.035276923076923074,-5.0,-3.8,2.9,5.7,-7.0,-0.05403116918635065,0.15335238095238093,0.013360273972602744,-0.14924999999999994,-0.152575,-0.06568494623655914,-0.20343333333333333,19171300.0,0.0,0.08290000000000003,0.0,1.0,0.0,1.0,0.0,61.0
103,732958.579,2019-04-23,9527.2001953125,-0.09940384615384616,-0.03837777777777778,-5.0,-3.8,2.9,5.7,-7.0,0.2458120904825732,0.2374793103448276,-0.04480405405405405,-0.14924999999999994,0.0,-0.055446853146853145,0.0,19171300.0,0.0,0.08290000000000003,0.0,1.0,0.0,1.0,0.0,61.0
104,732958.579,2019-04-24,9456.400390625,-0.060726966292134824,-0.049363333333333335,-5.0,-3.8,2.9,5.7,-7.0,-0.15716831967497435,0.1643214285714286,-0.027091358024691363,-0.14924999999999994,-0.037000000000000005,-0.04351985294117648,0.0,19171300.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,61.0
105,732958.579,2019-04-25,9501.2001953125,-0.03850392156862744,0.014708695652173913,-5.0,-3.8,2.9,5.7,-7.0,0.04619384598413551,0.204490625,-0.07452051282051284,-0.14924999999999994,-0.05435,-0.07184652777777778,0.0,19171300.0,0.0,-0.3622,0.0,1.0,0.0,1.0,0.0,61.0
106,732958.579,2019-04-26,9506.0,-0.0820630136986301,-0.07420384615384615,-5.0,-3.8,2.9,5.7,-7.0,0.3145996306709523,0.1331607142857143,-0.024939285714285702,-0.14924999999999994,0.0,-0.04024354838709679,0.06554285714285714,19171300.0,0.1909,0.0,0.0,1.0,0.0,1.0,0.0,61.0
107,732958.579,2019-04-27,9517.2001953125,-0.17120256410256413,-0.1159529411764706,-5.0,-3.8,2.9,5.7,-7.0,0.14332315755287914,0.11059285714285716,-0.0074639534883720925,-0.14924999999999994,0.0,-0.022286363636363632,0.0,19171300.0,0.1909,0.0,0.0,1.0,0.0,1.0,0.0,61.0
108,732958.579,2019-04-28,9517.2001953125,-0.08386078431372547,0.10631333333333333,-5.0,-3.8,2.9,5.7,-7.0,0.3629218859874365,0.095108,-0.03185714285714285,-0.14924999999999994,0.0,-0.03741923076923076,0.0903,19171300.0,0.1909,0.0,0.0,1.0,0.0,1.0,0.0,61.0
109,732958.579,2019-04-29,9517.2001953125,-0.11519,-0.0912,-5.0,-3.8,2.9,5.7,-7.0,0.010601803941651528,0.21568421052631584,-0.054110843373493984,-0.14924999999999994,0.0,-0.07743084112149534,-0.069675,19171300.0,0.1909,0.0,0.0,1.0,0.0,1.0,0.0,61.0
110,732958.579,2019-04-30,9570.599609375,-0.0996741935483871,-0.05082352941176472,-5.0,-3.8,2.9,5.7,-7.0,0.10220847507979866,0.15258250000000004,-0.022538554216867464,-0.14924999999999994,0.0,-0.02685392156862744,0.0,19171300.0,0.1909,0.0,0.0,1.0,0.0,1.0,0.0,61.0
111,732958.579,2019-05-01,9418.2001953125,-0.12140512820512822,0.1338777777777778,-2.0,0.5,4.9,5.3,-7.0,0.1505912784405634,0.1894115384615385,-0.07403372093023255,-0.14924999999999994,0.07945,-0.05596131386861315,-0.0028499999999999984,19171300.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,66.0
112,732958.579,2019-05-02,9418.2001953125,-0.057635294117647035,-0.036737142857142836,-2.0,0.5,4.9,5.3,-7.0,0.0949665393149266,0.17720857142857147,-0.015024999999999997,-0.14924999999999994,-0.07400000000000001,-0.03995643564356435,-0.0028499999999999984,19171300.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,66.0
113,732958.579,2019-05-03,9409.599609375,-0.11613725490196078,-0.04841578947368421,-2.0,0.5,4.9,5.3,-7.0,0.32749218656777185,0.26685517241379314,-0.061313846153846135,-0.14924999999999994,0.0,-0.02238181818181817,0.6369,19171300.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,66.0
114,732958.579,2019-05-04,9331.0,-0.06525692307692307,0.07145,-2.0,0.5,4.9,5.3,-7.0,0.2368219671356872,0.21729117647058827,-0.05974714285714284,-0.14924999999999994,0.1032,-0.11207241379310344,-0.2787,19171300.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,66.0
115,732958.579,2019-05-05,9331.0,-0.07353472222222222,-0.017347826086956508,-2.0,0.5,4.9,5.3,-7.0,0.3211651105765591,0.13747600000000004,-0.06868673469387758,-0.14924999999999994,-0.14800000000000002,-0.011933980582524269,0.0,19171300.0,-0.14800000000000002,0.0,0.0,1.0,0.0,2.0,0.0,66.0
116,732958.579,2019-05-06,9331.0,-0.09375937500000002,-0.011229166666666663,-2.0,0.5,4.9,5.3,-7.0,0.08797982490089439,0.15602647058823527,-0.03692682926829267,-0.14924999999999994,0.0,-0.0598725806451613,0.0,19171300.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,66.0
117,732958.579,2019-05-07,9235.099609375,-0.07643086419753088,0.019271875000000008,-2.0,0.5,4.9,5.3,-7.0,0.1202018479876886,0.16099750000000007,-0.04601043478260872,-0.14924999999999994,-0.10785,-0.03998823529411765,0.0,19171300.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,66.0
118,732958.579,2019-05-08,9227.0,-0.032353125,0.06428518518518518,-2.0,0.5,4.9,5.3,-7.0,-0.2269912479137562,0.16036136363636366,-0.01312,-0.14924999999999994,-0.19943333333333332,-0.04915571428571429,0.0,19171300.0,0.0,-0.27165,0.0,1.0,0.0,2.0,0.0,66.0
119,732958.579,2019-05-09,9095.2001953125,-0.049591566265060234,-0.06271724137931034,-2.0,0.5,4.9,5.3,-7.0,0.09357761518507116,0.1398416666666667,-0.009260526315789469,-0.14924999999999994,0.0,-0.04156291390728477,-0.14800000000000002,19171300.0,0.5719,-0.27165,0.0,1.0,0.0,2.0,0.0,66.0
120,732958.579,2019-05-10,9117.5,-0.09003709677419358,-0.05073214285714285,-2.0,0.5,4.9,5.3,-7.0,0.044109703337502526,0.06923333333333334,-0.04453043478260869,-0.14924999999999994,0.0,-0.037943801652892566,-0.16463333333333333,19171300.0,0.5719,-0.05045,0.16666666666666666,1.0,0.0,2.0,0.0,66.0
121,732958.579,2019-05-11,9046.7998046875,-0.028543478260869563,0.05984545454545456,-2.0,0.5,4.9,5.3,-7.0,0.021440890230928114,0.22295757575757574,0.012017757009345795,-0.14924999999999994,0.11333333333333336,-0.033536633663366316,0.12952,19171300.0,0.5719,-0.05045,0.16666666666666666,1.0,0.0,2.0,0.0,66.0
122,732958.579,2019-05-12,9046.7998046875,-0.031621311475409836,0.0005111111111111227,-2.0,0.5,4.9,5.3,-7.0,0.053968065423338464,0.08191904761904761,-0.05841774193548389,-0.14924999999999994,0.0,-0.01566238532110091,0.0,19171300.0,0.5719,-0.05045,0.16666666666666666,1.0,0.0,2.0,0.0,66.0
123,732958.579,2019-05-13,9046.7998046875,-0.07764264705882352,-0.008099999999999996,-2.0,0.5,4.9,5.3,-7.0,0.2757597067223481,0.22744615384615385,0.0065965909090909105,-0.14924999999999994,0.0,-0.02453956043956043,0.1589,19171300.0,0.5267,0.0,0.0,1.0,0.0,2.0,0.0,66.0
124,732958.579,2019-05-14,9127.599609375,-0.06437123287671233,-0.06128275862068965,-2.0,0.5,4.9,5.3,-7.0,0.1850222788689531,0.2729181818181818,0.0029534482758620697,-0.14924999999999994,0.0,-0.06372777777777777,0.1589,19171300.0,0.5267,-0.2787,0.0,1.0,0.0,2.0,0.0,66.0
125,732958.579,2019-05-15,9177.099609375,-0.03045,0.011765624999999995,-2.0,0.5,4.9,5.3,-7.0,-0.025392899918736358,0.21269655172413787,-0.04230897435897435,-0.14924999999999994,0.03902857142857143,-0.0633029411764706,0.0,19171300.0,0.5267,-0.6191,0.0,1.0,0.0,2.0,0.0,66.0
126,732958.579,2019-05-16,9304.2998046875,-0.02416235294117646,-0.002836111111111107,-2.0,0.5,4.9,5.3,-7.0,-0.16192437662292453,0.15654857142857145,-0.0626625,-0.14924999999999994,-0.10226153846153847,-0.05260000000000002,-0.13946666666666666,19171300.0,0.5267,-0.6191,0.0,1.0,0.0,2.0,0.0,66.0
127,732958.579,2019-05-17,9280.099609375,-0.057298507462686575,-0.02656944444444444,-2.0,0.5,4.9,5.3,-7.0,0.0059405942822703395,0.13635000000000005,-0.0314142857142857,-0.14924999999999994,-0.037000000000000005,-0.06045600000000001,0.06936666666666667,19171300.0,0.0,0.0,0.03333333333333333,1.0,0.0,2.0,0.0,66.0
128,732958.579,2019-05-18,9199.7001953125,-0.15521,0.0694,-2.0,0.5,4.9,5.3,-7.0,0.3446822557295284,0.19120000000000004,-0.003672727272727272,-0.14924999999999994,0.0,-0.015460784313725488,0.2233,19171300.0,0.0,-0.14800000000000002,0.0,1.0,0.0,2.0,0.0,66.0
129,732958.579,2019-05-19,9199.7001953125,-0.14555937500000002,0.08983999999999999,-2.0,0.5,4.9,5.3,-7.0,0.7142750215642582,0.1419448979591837,-0.01883125,-0.14924999999999994,0.0674875,-0.11241919191919188,-0.07655,19171300.0,0.0,-0.14800000000000002,0.0,1.0,0.0,2.0,0.0,66.0
130,732958.579,2019-05-20,9199.7001953125,-0.055106818181818194,0.007662068965517244,-2.0,0.5,4.9,5.3,-7.0,0.6234952242874388,0.1776471698113207,-0.0438030303030303,-0.14924999999999994,0.0674875,-0.06879325153374234,-0.07655,19171300.0,0.0,-0.14800000000000002,0.0,1.0,0.0,2.0,0.0,66.0
131,732958.579,2019-05-21,9239.099609375,-0.03515696202531645,0.007903571428571426,-2.0,0.5,4.9,5.3,-7.0,0.5040144246127805,0.0868767441860465,-0.04023245614035088,-0.14924999999999994,-0.10534,-0.025462837837837832,0.17,19171300.0,-0.5267,-0.6134999999999999,0.0,1.0,0.0,2.0,0.0,66.0
132,732958.579,2019-05-22,9232.2001953125,-0.030421249999999986,0.013218181818181816,-2.0,0.5,4.9,5.3,-7.0,0.21664102494068355,0.19357249999999998,-0.06900833333333335,-0.14924999999999994,-0.1702,-0.08015693430656934,0.0,19171300.0,-0.5267,-0.6134999999999999,0.0,1.0,0.0,2.0,0.0,66.0
133,732958.579,2019-05-23,9114.0,-0.06834204545454546,0.04011111111111112,-2.0,0.5,4.9,5.3,-7.0,0.2949594507132055,0.2339538461538461,-0.01978051948051948,-0.14924999999999994,0.0,-0.06731960784313723,0.085,19171300.0,-0.6973,-0.6134999999999999,0.0,1.0,0.0,2.0,0.0,66.0
134,732958.579,2019-05-24,9174.599609375,-0.11320952380952384,0.013481818181818185,-2.0,0.5,4.9,5.3,-7.0,0.15507368575637345,0.21575238095238095,-0.04783164556962025,-0.14924999999999994,-0.050575,-0.038961224489795936,-0.09866666666666668,19171300.0,-0.14800000000000002,-0.6134999999999999,0.0,1.0,0.0,2.0,0.0,66.0
135,732958.579,2019-05-25,9216.400390625,-0.0697431818181818,-0.06985882352941178,-2.0,0.5,4.9,5.3,-7.0,0.4403607523787056,0.2070117647058824,-0.0170433734939759,-0.14924999999999994,0.0,-0.08495593220338986,0.1531,19171300.0,-0.14800000000000002,-0.6134999999999999,0.0,1.0,0.0,2.0,0.0,66.0
136,732958.579,2019-05-26,9216.400390625,-0.11470740740740742,0.07591578947368421,-2.0,0.5,4.9,5.3,-7.0,0.4904820990206358,0.1998368421052632,-0.059537037037037034,-0.14924999999999994,0.0,-0.038002105263157886,0.0,19171300.0,-0.14800000000000002,-0.09866666666666668,0.0,1.0,0.0,2.0,0.0,66.0
137,732958.579,2019-05-27,9216.400390625,-0.025315384615384608,-0.007528124999999994,-2.0,0.5,4.9,5.3,-7.0,0.07874872659226619,0.2905515151515152,0.004034567901234571,-0.14924999999999994,0.0,-0.04966068376068376,-0.14800000000000002,19171300.0,-0.14800000000000002,-0.14800000000000002,0.0,1.0,0.0,2.0,0.0,66.0
138,732958.579,2019-05-28,9191.7998046875,-0.0906731343283582,0.07577380952380952,-2.0,0.5,4.9,5.3,-7.0,0.009734398650585565,0.16921750000000005,-0.09803037974683547,-0.14924999999999994,0.045533333333333335,-0.03951901408450705,0.10115,19171300.0,0.4939,-0.14800000000000002,0.0,1.0,0.0,2.0,0.0,66.0
139,732958.579,2019-05-29,9080.5,-0.0230873786407767,-0.026159259259259257,-2.0,0.5,4.9,5.3,-7.0,0.08013419911320735,0.012358536585365851,-0.08594235294117647,-0.14924999999999994,-0.0652,-0.05604225352112674,0.12095,19171300.0,0.4939,0.0,0.0,1.0,0.0,2.0,0.0,66.0
140,732958.579,2019-05-30,9157.7998046875,-0.10576263736263736,0.0794967741935484,-2.0,0.5,4.9,5.3,-7.0,0.2460610975545617,0.10908292682926828,-0.015078378378378375,-0.14924999999999994,-0.1052,-0.011252985074626864,0.0,19171300.0,-0.29600000000000004,0.14420000000000002,0.0,1.0,0.0,2.0,0.0,66.0
141,732958.579,2019-05-31,9004.2001953125,-0.05398089887640448,0.12424444444444445,-2.0,0.1,7.0,6.3,-7.0,0.5426719010156633,0.15321428571428572,-0.06339152542372882,-0.14924999999999994,-0.08203333333333332,-0.08942327044025153,0.0,19171300.0,0.0,0.14420000000000002,0.0,1.0,0.0,2.0,0.0,66.0
142,732958.579,2019-06-01,9022.7998046875,-0.12801445783132528,0.10157,-2.0,0.1,7.0,6.3,-7.0,0.4070890740150613,0.25546578947368426,-0.04932528735632182,-0.14924999999999994,0.0,-0.0689823529411765,0.0,19171300.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,61.0
143,732958.579,2019-06-02,9022.7998046875,-0.17693214285714287,-0.20095,-2.0,0.1,7.0,6.3,-7.0,-0.1942238044190877,0.16769166666666666,-0.04268547008547007,-0.14924999999999994,-0.14800000000000002,-0.050843478260869567,0.0,19171300.0,0.0,-0.5267,0.0,1.0,0.0,2.0,0.0,61.0
144,732958.579,2019-06-03,9022.7998046875,-0.017540000000000004,-0.09552758620689653,-2.0,0.1,7.0,6.3,-7.0,0.2266112983239413,0.13873421052631574,-0.07559787234042553,-0.14924999999999994,-0.0592,-0.06531716417910448,0.0,19171300.0,0.0,-0.6808,0.0,1.0,0.0,2.0,0.0,61.0
145,732958.579,2019-06-04,9117.599609375,-0.003801123595505617,0.01768928571428572,-2.0,0.1,7.0,6.3,-7.0,0.05043917896375531,0.151,-0.0054108910891089036,-0.14924999999999994,-0.008662499999999997,-0.02463727272727273,0.16976666666666665,19171300.0,-0.29600000000000004,-0.6808,0.0,1.0,0.0,2.0,0.0,61.0
146,732958.579,2019-06-05,9150.5,-0.027601063829787238,-0.008360000000000003,-2.0,0.1,7.0,6.3,-7.0,0.26136178971372404,0.13795000000000002,-0.02362045454545454,-0.14924999999999994,0.0987375,-0.08150666666666663,0.1228,19171300.0,-0.29600000000000004,-0.29600000000000004,0.0,1.0,0.0,2.0,0.0,61.0
147,732958.579,2019-06-06,9169.2001953125,-0.06835444444444444,-0.04142580645161291,-2.0,0.1,7.0,6.3,-7.0,-0.025801273649471542,0.08494444444444442,-0.045646000000000006,-0.14924999999999994,0.0,-0.05652651515151516,0.0,19171300.0,-0.29600000000000004,0.0,0.0,1.0,0.0,2.0,0.0,61.0
148,732958.579,2019-06-07,9236.099609375,-0.02068139534883721,0.03664137931034483,-2.0,0.1,7.0,6.3,-7.0,0.29337577941091875,0.1532128205128205,0.0176375,-0.14924999999999994,0.0,-0.020668367346938776,0.0,19171300.0,-0.29600000000000004,-0.5574,0.0,1.0,0.0,2.0,0.0,61.0
149,732958.579,2019-06-08,9294.099609375,-0.06594794520547945,0.02895333333333333,-2.0,0.1,7.0,6.3,-7.0,0.4250211130684953,0.0694,-0.054880681818181835,-0.14924999999999994,0.0,-0.06129888888888889,0.0,19171300.0,-0.5267,-0.5574,0.0,1.0,0.0,2.0,0.0,61.0
150,732958.579,2019-06-09,9294.099609375,-0.107788679245283,0.08892857142857144,-2.0,0.1,7.0,6.3,-7.0,-0.02328576700028273,0.2067935483870968,-0.12972105263157893,-0.14924999999999994,0.1806,-0.03918375,-0.014499999999999985,19171300.0,-0.5267,-0.29600000000000004,0.0,1.0,0.0,2.0,0.0,61.0
151,732958.579,2019-06-10,9294.099609375,-0.08405499999999999,-0.060799999999999986,-2.0,0.1,7.0,6.3,-7.0,-0.02694032178698738,0.10994642857142856,-0.03592987012987011,-0.14924999999999994,0.13477999999999998,-0.03785454545454545,-0.014499999999999985,19171300.0,-0.5983,-0.14800000000000002,0.0,1.0,0.0,2.0,0.0,61.0
152,732958.579,2019-06-11,9282.099609375,-0.09111379310344828,0.004251515151515155,-2.0,0.1,7.0,6.3,-7.0,-0.024978929884877567,0.1680829268292683,-0.07061084337349399,-0.14924999999999994,0.0,-0.04965736434108528,0.0,19171300.0,-0.5983,0.0,0.0,1.0,0.0,2.0,0.0,61.0
153,732958.579,2019-06-12,9238.5,-0.07006590909090911,0.021311111111111114,-2.0,0.1,7.0,6.3,-7.0,0.3018332056100113,0.16499756097560972,-0.034778999999999984,-0.14924999999999994,0.0,-0.07144615384615384,0.0,19171300.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,61.0
154,732958.579,2019-06-13,9247.099609375,-0.10684520547945206,0.027513636363636358,-2.0,0.1,7.0,6.3,-7.0,0.2894121239708019,0.2403761904761905,-0.07424326923076925,-0.14924999999999994,0.0,-0.03600162601626017,0.0,19171300.0,-0.05245,-0.29600000000000004,0.0,1.0,0.0,2.0,0.0,61.0
155,732958.579,2019-06-14,9194.2001953125,-0.05595657894736842,0.014078125000000004,-2.0,0.1,7.0,6.3,-7.0,0.21958505673234055,0.10340882352941178,-0.06481797752808989,-0.14924999999999994,-0.08367999999999999,-0.00989583333333333,0.0,19171300.0,-0.29600000000000004,-0.07993333333333334,0.0,1.0,0.0,2.0,0.0,61.0
156,732958.579,2019-06-15,9131.7001953125,-0.03883877551020408,0.17880000000000004,-2.0,0.1,7.0,6.3,-7.0,0.2511866906177188,0.1482090909090909,0.021849206349206358,-0.14924999999999994,0.0,-0.04658604651162788,0.0,19171300.0,0.5242,-0.07993333333333334,0.0,1.0,0.0,2.0,0.0,61.0
157,732958.579,2019-06-16,9131.7001953125,-0.05419677419354838,0.13345,-2.0,0.1,7.0,6.3,-7.0,0.3254110979628865,0.2330761904761905,-0.09669153846153848,-0.14924999999999994,-0.17386666666666664,-0.07485869565217391,0.23026666666666665,19171300.0,0.5242,-0.07993333333333334,0.0,1.0,0.0,2.0,0.0,61.0
158,732958.579,2019-06-17,9131.7001953125,-0.11487931034482762,-0.044566666666666664,-2.0,0.1,7.0,6.3,-7.0,-0.2043430432953128,0.1812113636363637,-0.02328380952380952,-0.14924999999999994,-0.04933333333333333,-0.08315076923076921,0.23026666666666665,19171300.0,0.5242,0.0,0.0,1.0,0.0,2.0,0.0,61.0
159,732958.579,2019-06-18,9240.7001953125,-0.07858875000000003,0.0037131578947368453,-2.0,0.1,7.0,6.3,-7.0,0.2138038707849708,0.101815625,-0.08308173076923077,-0.14924999999999994,0.0,-0.10599507042253524,0.0,19171300.0,-0.13391999999999998,0.0,0.0,1.0,0.0,2.0,0.0,61.0
160,732958.579,2019-06-19,9231.2001953125,-0.08757272727272727,-0.0837470588235294,-2.0,0.1,7.0,6.3,-7.0,-0.0037500113199270546,0.11626388888888887,-0.024274736842105262,-0.14924999999999994,0.0602,-0.09874874999999994,-0.2787,19171300.0,-0.13391999999999998,0.0,0.0,1.0,0.0,2.0,0.0,61.0
161,732958.579,2019-06-20,9208.5,-0.062088405797101426,0.04938918918918919,-2.0,0.1,7.0,6.3,-7.0,0.19537032982550734,0.11012285714285712,-0.0909934065934066,-0.14924999999999994,0.065625,-0.10791923076923073,0.1591,19171300.0,0.18600000000000003,-0.26335,0.0,1.0,0.0,2.0,0.0,61.0
162,732958.579,2019-06-21,9227.2001953125,-0.018961403508771933,-0.013123076923076923,-2.0,0.1,7.0,6.3,-7.0,0.5451821956535648,0.09715909090909093,-0.05384109589041095,-0.14924999999999994,0.0,-0.06277132352941175,0.0,19171300.0,-0.5574,-0.26335,0.0,1.0,0.0,2.0,0.0,61.0
163,732958.579,2019-06-22,9192.5,-0.06187017543859648,0.026171428571428568,-2.0,0.1,7.0,6.3,-7.0,0.3305807841626307,0.10095000000000004,-0.056489215686274526,-0.14924999999999994,0.0,-0.05904683544303799,0.0,19171300.0,-0.14800000000000002,-0.26335,0.0,1.0,0.0,2.0,0.0,61.0
164,732958.579,2019-06-23,9192.5,-0.080714,-0.03971304347826084,-2.0,0.1,7.0,6.3,-7.0,0.04443975918227466,0.14701818181818185,-0.1143494117647059,-0.14924999999999994,0.2787,-0.03174626865671641,0.0,19171300.0,-0.14800000000000002,-0.5267,0.0,1.0,0.0,2.0,0.0,61.0
165,732958.579,2019-06-24,9192.5,-0.0031303030303030297,0.05906666666666668,-2.0,0.1,7.0,6.3,-7.0,0.193047171360314,0.16348787878787882,-0.09133896103896104,-0.14924999999999994,-0.07400000000000001,-0.0180109756097561,0.0,19171300.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,61.0
166,732958.579,2019-06-25,9159.7998046875,-0.059221917808219164,-0.06235357142857141,-2.0,0.1,7.0,6.3,-7.0,0.029191380027310407,0.09988421052631577,-0.11082333333333333,-0.14924999999999994,0.0,-0.048059482758620715,0.0,19171300.0,0.01100000000000001,0.0,0.0,1.0,0.0,2.0,0.0,61.0
167,732958.579,2019-06-26,9157.400390625,-0.08896333333333334,-0.018062068965517233,-2.0,0.1,7.0,6.3,-7.0,0.38770983945064497,0.13549318181818185,-0.02428656716417909,-0.14924999999999994,0.0,-0.0701362068965517,0.0,19171300.0,0.078725,-0.29600000000000004,0.03333333333333333,1.0,0.0,2.0,0.0,61.0
168,732958.579,2019-06-27,9147.7998046875,-0.019263888888888886,0.03047407407407408,-2.0,0.1,7.0,6.3,-7.0,-0.3612638958984502,0.09300540540540543,-0.034177272727272716,-0.14924999999999994,-0.09866666666666668,-0.06374521739130436,0.1204,19171300.0,0.0,-0.29600000000000004,0.03333333333333333,1.0,0.0,2.0,0.0,61.0
